76.45833333333333,108.0,50.0,555,625.6666666666666
77.81666666666666,108.0,50.0,571,620.6333333333333
78.08333333333333,115.0,50.0,555,621.0333333333333
77.56666666666666,108.0,50.0,571,621.8333333333334
78.4,108.0,50.0,555,620.125
76.83333333333333,108.0,50.0,571,622.4
76.675,108.0,50.0,571,621.6916666666667
78.36666666666666,108.0,50.0,571,621.4333333333333
76.925,108.0,50.0,571,621.4666666666667
78.425,115.0,50.0,555,618.5333333333333
78.14166666666667,115.0,50.0,555,625.2666666666667
76.64166666666667,108.0,50.0,555,627.525
79.4,115.0,50.0,555,618.525
78.98333333333333,115.0,50.0,555,618.8916666666667
76.80833333333334,108.0,50.0,571,622.2333333333333
78.01666666666667,115.0,50.0,555,619.6916666666667
76.875,108.0,50.0,555,626.7416666666667
77.76666666666667,115.0,50.0,555,619.4583333333334
78.41666666666667,108.0,57.0,571,620.0
76.78333333333333,108.0,50.0,571,623.2
78.18333333333334,108.0,50.0,571,620.4
77.48333333333333,115.0,50.0,555,623.9666666666667
79.5,115.0,50.0,555,618.9333333333333
77.80672268907563,108.0,50.0,571,621.5882352941177
77.925,108.0,50.0,571,620.8
78.48333333333333,108.0,50.0,555,621.1583333333333
76.88333333333334,108.0,50.0,571,620.6583333333333
77.66666666666667,108.0,50.0,571,622.1
77.30833333333334,108.0,50.0,555,624.625
77.95833333333333,115.0,50.0,555,619.2916666666666
76.49166666666666,108.0,50.0,571,623.025
76.575,108.0,50.0,571,627.425
78.65833333333333,115.0,50.0,555,619.025
76.63333333333334,108.0,50.0,571,623.4583333333334
76.775,108.0,50.0,571,620.8
76.56666666666666,108.0,50.0,571,621.9583333333334
77.74166666666666,108.0,50.0,571,620.9
78.2,108.0,50.0,555,620.4916666666667
76.33333333333333,108.0,50.0,571,622.5
77.59166666666667,108.0,50.0,571,621.7333333333333
77.48333333333333,108.0,50.0,571,623.825
76.95833333333333,108.0,50.0,571,621.875
76.95,108.0,50.0,571,621.825
77.175,108.0,50.0,571,623.3333333333334
77.14166666666667,108.0,50.0,571,621.325
77.875,108.0,50.0,571,618.6583333333333
78.13333333333334,108.0,50.0,571,619.4666666666667
78.59166666666667,115.0,50.0,555,619.5666666666667
76.0,108.0,50.0,571,623.3
77.75,108.0,50.0,555,621.3
77.46666666666667,108.0,50.0,555,620.2333333333333
77.9,108.0,50.0,571,622.6666666666666
78.95,115.0,50.0,555,620.4
79.08333333333333,115.0,50.0,555,618.8
77.13333333333334,108.0,50.0,571,621.8583333333333
77.01666666666667,108.0,50.0,571,622.125
76.48333333333333,108.0,50.0,571,623.5916666666667
79.38333333333334,108.0,50.0,555,617.0666666666667
77.425,108.0,50.0,571,622.9333333333333
78.45,108.0,50.0,555,619.1916666666667
78.89166666666667,108.0,57.0,571,617.875
77.84166666666667,108.0,50.0,571,621.3333333333334
77.33333333333333,108.0,50.0,571,620.2666666666667
77.89166666666667,108.0,50.0,571,619.3333333333334
79.24166666666666,115.0,50.0,555,617.5666666666667
78.125,108.0,50.0,555,618.925
79.875,108.0,57.0,571,615.6083333333333
77.6,108.0,50.0,571,621.8666666666667
77.11666666666666,108.0,50.0,571,622.6333333333333
78.00833333333334,115.0,50.0,555,621.025
76.99166666666666,108.0,50.0,571,623.9666666666667
79.76666666666667,115.0,50.0,555,617.725
76.85833333333333,108.0,50.0,571,622.2333333333333
78.14166666666667,108.0,50.0,555,620.225
77.625,108.0,50.0,571,620.7666666666667
77.86666666666666,108.0,50.0,571,622.0916666666667
79.75,115.0,50.0,555,618.925
78.65,115.0,50.0,555,619.6
78.6,115.0,50.0,555,618.1333333333333
78.625,115.0,50.0,555,618.225
77.16666666666667,108.0,50.0,571,623.825
76.76666666666667,108.0,50.0,571,622.8916666666667
78.43333333333334,108.0,50.0,555,618.925
77.48333333333333,108.0,50.0,571,622.5333333333333
77.475,115.0,50.0,555,625.9416666666667
77.85833333333333,108.0,50.0,571,620.0
77.9,115.0,50.0,555,623.9666666666667
76.95833333333333,115.0,50.0,571,627.8
78.14166666666667,108.0,50.0,571,619.8583333333333
78.85,115.0,50.0,555,619.6916666666667
77.15833333333333,108.0,50.0,571,621.9666666666667
78.65,108.0,50.0,555,618.5
77.45833333333333,108.0,50.0,555,623.025
77.5,108.0,50.0,571,622.0
77.23333333333333,108.0,50.0,571,621.0333333333333
77.625,108.0,50.0,555,626.9916666666667
77.6,108.0,50.0,555,619.2916666666666
77.8,108.0,50.0,555,619.9666666666667
76.75,108.0,50.0,571,622.625
78.13333333333334,115.0,50.0,555,620.625
76.75833333333334,108.0,50.0,571,623.7
77.89166666666667,108.0,50.0,555,619.8583333333333
78.36666666666666,108.0,50.0,571,618.425
79.73333333333333,115.0,50.0,555,619.325
77.93333333333334,108.0,50.0,571,621.9583333333334
77.58333333333333,108.0,50.0,555,622.6
76.875,108.0,50.0,571,623.1416666666667
77.6,108.0,50.0,571,623.1583333333333
76.95833333333333,108.0,50.0,571,622.6333333333333
79.41666666666667,108.0,50.0,555,618.9333333333333
77.64166666666667,108.0,50.0,571,620.2666666666667
77.4,108.0,50.0,571,623.425
77.18416666666667,108.0,50.0,571,621.725
78.15833333333333,108.0,50.0,555,619.725
77.18333333333334,108.0,50.0,571,623.5583333333333
78.85,115.0,50.0,555,618.8916666666667
77.575,108.0,50.0,571,621.3
78.01666666666667,108.0,50.0,571,620.6666666666666
78.79166666666667,115.0,50.0,555,624.2
78.4,108.0,50.0,555,621.0333333333333
77.90833333333333,115.0,50.0,571,624.3666666666667
77.66666666666667,108.0,50.0,571,620.2583333333333
77.01666666666667,108.0,50.0,571,622.4916666666667
78.78333333333333,115.0,50.0,555,618.7666666666667
78.48333333333333,108.0,50.0,571,621.6
77.89166666666667,108.0,50.0,555,621.425
77.9,115.0,50.0,555,620.7583333333333
76.825,108.0,50.0,571,623.1583333333333
77.80833333333334,108.0,50.0,571,619.325
77.08333333333333,108.0,50.0,571,624.0
77.85833333333333,115.0,50.0,555,620.625
79.05833333333334,115.0,50.0,555,617.6
77.18333333333334,108.0,50.0,571,619.325
79.25,108.0,50.0,571,615.3583333333333
77.68333333333334,108.0,50.0,555,624.8916666666667
78.25,108.0,50.0,571,622.1
79.11666666666666,115.0,50.0,555,618.3916666666667
78.125,108.0,50.0,555,618.6583333333333
78.075,108.0,50.0,571,622.0916666666667
78.275,115.0,50.0,555,625.7916666666666
77.46666666666667,108.0,50.0,571,620.4
77.425,108.0,50.0,571,621.1666666666666
77.71666666666667,108.0,50.0,571,621.825
76.81666666666666,108.0,50.0,571,622.275
80.88333333333334,115.0,50.0,555,616.6583333333333
78.09166666666667,115.0,50.0,555,625.2666666666667
79.45,115.0,50.0,555,617.725
77.49166666666666,108.0,50.0,571,619.6
77.0,108.0,50.0,571,628.7416666666667
78.78333333333333,115.0,50.0,555,617.8666666666667
77.96666666666667,108.0,50.0,571,620.9083333333333
78.35833333333333,108.0,50.0,555,618.8916666666667
76.875,108.0,50.0,571,625.5666666666667
76.95833333333333,108.0,50.0,571,622.625
76.35833333333333,108.0,50.0,571,622.3916666666667
78.01666666666667,108.0,50.0,571,622.4916666666667
79.375,108.0,50.0,555,618.1333333333333
79.45,115.0,50.0,555,617.5583333333333
78.475,115.0,50.0,555,620.7666666666667
77.85833333333333,108.0,50.0,571,620.4
79.50833333333334,115.0,50.0,555,617.5916666666667
77.425,108.0,50.0,571,621.2
77.45833333333333,108.0,50.0,555,620.6666666666666
76.925,108.0,50.0,571,627.5166666666667
78.24166666666666,108.0,50.0,555,620.5416666666666
77.59166666666667,108.0,50.0,555,618.3916666666667
78.89166666666667,108.0,50.0,555,618.2583333333333
77.14166666666667,108.0,50.0,571,623.1583333333333
78.96666666666667,115.0,50.0,555,618.6333333333333
76.14166666666667,108.0,50.0,571,627.5583333333333
79.175,115.0,50.0,555,618.6666666666666
78.83333333333333,115.0,50.0,555,620.0916666666667
77.06666666666666,108.0,50.0,571,621.8583333333333
77.10833333333333,108.0,50.0,571,622.625
76.225,108.0,50.0,571,623.0666666666667
76.05,108.0,50.0,571,623.325
77.875,108.0,50.0,571,621.5583333333333
77.28333333333333,115.0,50.0,555,627.2583333333333
78.05,108.0,50.0,571,620.1333333333333
77.89166666666667,108.0,50.0,555,619.8583333333333
79.15833333333333,115.0,50.0,555,617.9916666666667
76.68333333333334,108.0,50.0,571,621.4666666666667
77.31666666666666,108.0,50.0,571,622.3583333333333
77.85833333333333,108.0,50.0,571,617.225
78.125,108.0,50.0,571,619.1916666666667
78.1,108.0,50.0,571,618.125
78.13333333333334,115.0,50.0,555,626.8666666666667
76.86666666666666,108.0,50.0,571,627.3916666666667
78.19166666666666,115.0,50.0,555,620.0916666666667
77.25,108.0,50.0,571,620.6666666666666
77.975,108.0,50.0,571,622.2666666666667
76.19166666666666,108.0,50.0,571,625.5333333333333
77.20833333333333,108.0,50.0,571,622.6583333333333
77.925,108.0,50.0,571,616.425
76.55833333333334,108.0,50.0,571,622.6583333333333
78.75,115.0,50.0,555,619.1583333333333
79.68333333333334,115.0,50.0,555,616.6666666666666
78.6,108.0,50.0,571,619.0583333333333
77.80833333333334,115.0,50.0,555,625.9166666666666
78.54166666666667,115.0,50.0,555,619.2
77.525,108.0,50.0,571,621.7333333333333
77.56666666666666,108.0,50.0,555,621.3
79.01666666666667,108.0,50.0,555,616.9666666666667
77.35833333333333,108.0,50.0,571,622.6333333333333
77.8,108.0,50.0,571,619.8583333333333
77.125,108.0,50.0,571,622.3666666666667
76.325,108.0,50.0,571,624.0916666666667
79.09166666666667,108.0,57.0,555,617.0583333333333
78.125,108.0,50.0,555,618.6583333333333
77.51666666666667,108.0,50.0,555,624.8666666666667
76.96666666666667,108.0,50.0,571,622.125
78.56666666666666,108.0,50.0,555,618.6583333333333
78.975,115.0,50.0,555,619.3
78.38333333333334,108.0,50.0,555,619.7
77.96666666666667,108.0,50.0,555,620.2333333333333
78.05833333333334,108.0,50.0,571,622.0
78.5,108.0,50.0,555,620.7583333333333
78.39166666666667,108.0,50.0,555,618.625
77.65833333333333,115.0,50.0,555,627.4
77.98333333333333,108.0,50.0,571,620.6666666666666
77.04166666666667,108.0,50.0,571,622.7583333333333
77.45833333333333,108.0,50.0,571,621.9916666666667
78.66666666666667,108.0,50.0,571,618.1333333333333
78.85,108.0,50.0,571,619.1916666666667
76.15,108.0,50.0,571,623.825
78.89166666666667,108.0,50.0,555,617.9916666666667
78.15833333333333,115.0,50.0,555,626.0666666666667
77.4,108.0,50.0,571,622.7916666666666
77.31666666666666,115.0,50.0,555,624.7666666666667
78.61666666666666,115.0,50.0,555,619.5666666666667
78.25,108.0,57.0,571,620.225
76.86666666666666,108.0,50.0,571,623.4333333333333
76.5,108.0,50.0,571,622.2666666666667
78.20833333333333,108.0,50.0,555,619.825
79.6,115.0,50.0,555,617.0583333333333
78.475,108.0,50.0,555,618.5333333333333
79.09166666666667,115.0,50.0,555,618.9083333333333
78.25,115.0,50.0,555,625.5666666666667
77.21666666666667,108.0,50.0,571,622.5
78.83333333333333,108.0,50.0,555,616.6666666666666
77.85833333333333,108.0,50.0,571,619.8583333333333
79.68333333333334,108.0,57.0,555,614.1666666666666
78.41666666666667,115.0,50.0,555,619.4333333333333
78.59166666666667,108.0,50.0,571,619.725
77.95,108.0,50.0,555,620.925
79.15833333333333,115.0,50.0,555,618.625
79.30833333333334,108.0,50.0,555,615.2
77.125,108.0,50.0,571,622.7916666666666
78.28333333333333,108.0,50.0,571,618.9333333333333
78.3,108.0,50.0,555,619.9583333333334
79.03333333333333,115.0,50.0,555,617.2
78.45,115.0,50.0,555,618.4916666666667
77.725,108.0,50.0,555,622.7666666666667
77.71666666666667,108.0,50.0,571,618.2666666666667
78.7,108.0,50.0,555,619.8333333333334
78.79166666666667,108.0,50.0,555,618.525
79.53333333333333,115.0,50.0,555,618.0916666666667
77.60833333333333,108.0,50.0,571,620.1333333333333
77.575,108.0,50.0,571,619.8666666666667
78.15,108.0,50.0,571,620.1333333333333
76.425,108.0,50.0,571,626.8583333333333
78.18333333333334,108.0,50.0,555,620.4
77.875,108.0,50.0,555,620.0
77.86666666666666,108.0,50.0,555,620.4916666666667
78.95,108.0,50.0,555,616.7083333333334
77.66666666666667,108.0,50.0,571,622.1333333333333
77.675,108.0,50.0,555,619.325
78.39166666666667,108.0,50.0,571,618.925
79.25833333333334,115.0,50.0,555,618.7666666666667
78.75833333333334,108.0,50.0,571,616.825
78.11666666666666,108.0,50.0,571,621.7
78.625,115.0,50.0,555,618.7666666666667
77.80833333333334,115.0,50.0,555,623.925
76.96666666666667,108.0,50.0,555,626.325
78.65,108.0,50.0,555,619.9583333333334
78.04166666666667,108.0,50.0,555,620.2333333333333
77.45833333333333,108.0,50.0,571,621.4333333333333
78.1,108.0,50.0,555,620.6333333333333
77.86666666666666,108.0,50.0,555,616.0
78.55833333333334,108.0,50.0,571,617.625
78.35833333333333,108.0,50.0,571,620.3583333333333
76.13333333333334,108.0,50.0,571,622.3916666666667
78.21666666666667,108.0,50.0,571,620.9
79.56666666666666,115.0,50.0,555,619.0583333333333
77.475,108.0,50.0,571,621.4583333333334
75.78333333333333,108.0,50.0,571,621.325
77.425,108.0,50.0,571,623.0333333333333
78.00833333333334,108.0,50.0,555,620.4916666666667
78.85,108.0,50.0,555,618.4
78.38333333333334,115.0,50.0,555,621.7
76.80833333333334,108.0,50.0,571,622.0
77.225,108.0,50.0,571,623.5666666666667
77.99166666666666,108.0,50.0,555,621.3083333333333
78.925,108.0,50.0,555,619.0666666666667
78.66666666666667,108.0,50.0,555,615.6
78.31666666666666,108.0,50.0,555,619.1583333333333
78.06666666666666,108.0,50.0,571,621.0583333333333
78.45,108.0,50.0,555,618.7583333333333
78.80833333333334,108.0,50.0,555,618.5333333333333
78.125,108.0,50.0,555,620.2666666666667
78.175,108.0,50.0,571,621.4583333333334
79.48333333333333,115.0,50.0,555,617.2
76.7,108.0,50.0,571,625.5416666666666
78.8,115.0,50.0,555,619.6916666666667
78.95833333333333,108.0,50.0,555,617.4666666666667
78.3,108.0,50.0,555,618.6583333333333
78.44166666666666,108.0,57.0,571,618.025
77.25,108.0,50.0,571,619.7333333333333
79.16666666666667,115.0,50.0,555,617.8666666666667
78.075,108.0,50.0,571,621.825
78.19166666666666,108.0,50.0,571,622.6666666666666
78.15833333333333,108.0,50.0,571,619.5916666666667
77.15,108.0,50.0,571,622.4916666666667
79.25,108.0,57.0,571,616.3083333333333
77.59166666666667,108.0,50.0,571,621.9583333333334
77.45833333333333,108.0,50.0,571,621.9583333333334
78.55833333333334,115.0,50.0,555,619.7
78.89166666666667,115.0,50.0,555,617.9583333333334
77.68333333333334,108.0,50.0,571,621.9583333333334
78.05,108.0,50.0,571,620.8916666666667
76.84166666666667,108.0,50.0,571,621.8583333333333
77.35833333333333,108.0,50.0,571,622.2666666666667
79.00833333333334,115.0,50.0,555,618.1083333333333
77.04166666666667,108.0,50.0,571,625.425
77.75,108.0,50.0,571,620.925
78.91666666666667,115.0,50.0,555,619.0333333333333
78.36666666666666,108.0,50.0,555,620.0916666666667
78.10833333333333,108.0,50.0,571,622.1333333333333
78.825,108.0,50.0,555,617.5916666666667
77.04166666666667,108.0,50.0,571,623.175
79.04166666666667,115.0,50.0,555,624.4583333333334
78.99166666666666,115.0,50.0,555,619.825
78.85833333333333,108.0,57.0,571,618.125
78.14166666666667,108.0,50.0,571,616.7
79.56666666666666,115.0,50.0,555,618.2666666666667
76.2,108.0,50.0,571,623.5666666666667
122.925,158.0,100.0,444.0,503.025
119.025,151.0,93.0,460.0,511.775
119.8,158.0,93.0,444.0,509.15833333333336
119.66666666666667,151.0,93.0,444.0,509.03333333333336
119.99166666666666,158.0,93.0,444.0,510.46666666666664
122.35,158.0,93.0,444.0,504.5
119.95,151.0,93.0,460.0,506.875
118.94166666666666,151.0,93.0,460.0,509.80833333333334
120.125,151.0,93.0,444.0,509.26666666666665
120.81666666666666,158.0,93.0,444.0,505.69166666666666
119.775,151.0,93.0,460.0,510.075
